product_id,img_link
795,https://m.media-amazon.com/images/I/31gZM-XkOtL._SX300_SY300_QL70_FMwebp_.jpg
797,https://m.media-amazon.com/images/I/41BWhztt6EL._SX300_SY300_QL70_FMwebp_.jpg
799,https://m.media-amazon.com/images/I/518mUXLlFZS._SX300_SY300_QL70_FMwebp_.jpg
801,https://m.media-amazon.com/images/I/31YZ2ZYT66L._SX300_SY300_QL70_FMwebp_.jpg
804,https://m.media-amazon.com/images/I/41hzQslWQlL._SX300_SY300_QL70_FMwebp_.jpg
805,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/419QKVTxaSL._SX300_SY300_QL70_FMwebp_.jpg
810,https://m.media-amazon.com/images/I/41nub-26HfL._SX300_SY300_QL70_FMwebp_.jpg
813,https://m.media-amazon.com/images/I/51jNo4QNTNL._SY445_SX342_QL70_FMwebp_.jpg
814,https://m.media-amazon.com/images/I/11ICusapw3L._SY300_SX300_QL70_FMwebp_.jpg
816,https://m.media-amazon.com/images/I/41PBiq0KGUL._SX300_SY300_QL70_FMwebp_.jpg
817,https://m.media-amazon.com/images/I/41wN7jooz0L._SX300_SY300_QL70_FMwebp_.jpg
818,https://m.media-amazon.com/images/I/41tcZ6fcJML._SX300_SY300_QL70_FMwebp_.jpg
820,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/3183iGEWksL._SX300_SY300_QL70_FMwebp_.jpg
821,https://m.media-amazon.com/images/I/41P2EdQI1ZL._SY445_SX342_QL70_FMwebp_.jpg
822,https://m.media-amazon.com/images/I/41Cdc4mU7RL._SX300_SY300_QL70_FMwebp_.jpg
826,https://m.media-amazon.com/images/I/214VmJYxx9L._SX300_SY300_QL70_FMwebp_.jpg
827,https://m.media-amazon.com/images/I/51ucu0nCeSL._SX300_SY300_QL70_FMwebp_.jpg
830,https://m.media-amazon.com/images/I/41v5BQZzfAL._SX300_SY300_QL70_FMwebp_.jpg
831,https://m.media-amazon.com/images/I/4101vlzySzL._SY300_SX300_QL70_FMwebp_.jpg
832,https://m.media-amazon.com/images/I/31DstM4dQ8L._SX300_SY300_QL70_FMwebp_.jpg
833,https://m.media-amazon.com/images/I/31aJNyKmGHL._SX300_SY300_QL70_FMwebp_.jpg
843,https://m.media-amazon.com/images/I/31fORCrbSJL._SX300_SY300_QL70_FMwebp_.jpg
845,https://m.media-amazon.com/images/I/31EHCPHbSlL._SX300_SY300_QL70_FMwebp_.jpg
846,https://m.media-amazon.com/images/I/51tBwj7I8GL._SX300_SY300_QL70_FMwebp_.jpg
848,https://m.media-amazon.com/images/I/21o8KsIQqRL._SY300_SX300_QL70_FMwebp_.jpg
849,https://m.media-amazon.com/images/I/31df-HkJJ7L._SX300_SY300_QL70_FMwebp_.jpg
854,https://m.media-amazon.com/images/I/31lF-FdlrHL._SX300_SY300_QL70_FMwebp_.jpg
855,https://m.media-amazon.com/images/I/31yI+SWuRzL._SY300_SX300_.jpg
856,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31+NwZ8gb1L._SX300_SY300_.jpg
857,https://m.media-amazon.com/images/I/41i35PCzzaL._SX300_SY300_QL70_FMwebp_.jpg
858,https://m.media-amazon.com/images/I/41-U6BdQrcL._SX300_SY300_QL70_FMwebp_.jpg
863,https://m.media-amazon.com/images/I/41bX3o-ZHqL._SX300_SY300_QL70_FMwebp_.jpg
864,https://m.media-amazon.com/images/I/51seYZqgz5L._SX300_SY300_QL70_FMwebp_.jpg
867,https://m.media-amazon.com/images/I/216Q4FqmZVL._SX300_SY300_QL70_FMwebp_.jpg
868,https://m.media-amazon.com/images/I/414zbaw52sL._SX300_SY300_QL70_FMwebp_.jpg
870,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31kw1RgU5yL._SX300_SY300_QL70_FMwebp_.jpg
871,https://m.media-amazon.com/images/I/31c2Mxy32-L._SX300_SY300_QL70_FMwebp_.jpg
873,https://m.media-amazon.com/images/I/31Oj5BsHwdL._SX300_SY300_QL70_FMwebp_.jpg
874,https://m.media-amazon.com/images/I/31R3Qf2nO0L._SX300_SY300_QL70_FMwebp_.jpg
875,https://m.media-amazon.com/images/I/419w6FnCr2L._SX300_SY300_QL70_FMwebp_.jpg
877,https://m.media-amazon.com/images/I/31eE6slx4EL._SX300_SY300_QL70_FMwebp_.jpg
878,https://m.media-amazon.com/images/I/41nRBNNDnNL._SX300_SY300_QL70_FMwebp_.jpg
879,https://m.media-amazon.com/images/I/41rbKciLrcL._SX300_SY300_QL70_FMwebp_.jpg
880,https://m.media-amazon.com/images/I/41fuAckaI7L._SX300_SY300_QL70_FMwebp_.jpg
881,https://m.media-amazon.com/images/I/41YBVJ+UTxL._SY300_SX300_.jpg
882,https://m.media-amazon.com/images/I/31flGUWUY9L._SX300_SY300_QL70_FMwebp_.jpg
885,https://m.media-amazon.com/images/I/317cwpkk1-L._SX300_SY300_QL70_FMwebp_.jpg
887,https://m.media-amazon.com/images/I/31IO--RzGbL._SX300_SY300_QL70_FMwebp_.jpg
888,https://m.media-amazon.com/images/I/51VIQVc-6XL._SX300_SY300_QL70_FMwebp_.jpg
892,https://m.media-amazon.com/images/I/417vDmMtbpL._SY300_SX300_QL70_FMwebp_.jpg
895,https://m.media-amazon.com/images/I/4148+QSBxXL._SY300_SX300_.jpg
897,https://m.media-amazon.com/images/I/31pQZsxPR4L._SX300_SY300_QL70_FMwebp_.jpg
899,https://m.media-amazon.com/images/I/41ZCYvl4noL._SX300_SY300_QL70_FMwebp_.jpg
901,https://m.media-amazon.com/images/I/41QsvdbthFL._SX300_SY300_QL70_FMwebp_.jpg
904,https://m.media-amazon.com/images/I/41Iln5A+8HL._SY300_SX300_.jpg
905,https://m.media-amazon.com/images/I/41cUmIYRfVL._SX300_SY300_QL70_FMwebp_.jpg
906,https://m.media-amazon.com/images/I/21uJX5AqizL._SX300_SY300_QL70_FMwebp_.jpg
907,https://m.media-amazon.com/images/I/310WOJIrwjL._SX300_SY300_QL70_FMwebp_.jpg
910,https://m.media-amazon.com/images/I/512ah5e1LsL._SY300_SX300_QL70_FMwebp_.jpg
915,https://m.media-amazon.com/images/I/41oLMkm5cfL._SY300_SX300_QL70_FMwebp_.jpg
916,https://m.media-amazon.com/images/I/51JATaEt6XL._SY300_SX300_QL70_FMwebp_.jpg
917,https://m.media-amazon.com/images/I/31ouSkwWDmL._SX300_SY300_QL70_FMwebp_.jpg
918,https://m.media-amazon.com/images/I/31rWKVEYZOL._SX300_SY300_QL70_FMwebp_.jpg
919,https://m.media-amazon.com/images/I/41611VFTGwL._SY300_SX300_QL70_FMwebp_.jpg
921,https://m.media-amazon.com/images/I/41VDUqScJFL._SX300_SY300_QL70_FMwebp_.jpg
924,https://m.media-amazon.com/images/I/31gNcDrEskL._SX300_SY300_QL70_FMwebp_.jpg
926,https://m.media-amazon.com/images/I/51fYe0OSURL._SX300_SY300_QL70_FMwebp_.jpg
928,https://m.media-amazon.com/images/I/31EDDF4uNtL._SX300_SY300_QL70_FMwebp_.jpg
931,https://m.media-amazon.com/images/I/41EIVJvXxsL._SX300_SY300_QL70_FMwebp_.jpg
932,https://m.media-amazon.com/images/I/31ejgWaEayL._SY300_SX300_QL70_FMwebp_.jpg
933,https://m.media-amazon.com/images/I/41x3iKbD-+L._SX342_SY445_.jpg
936,https://m.media-amazon.com/images/I/31Wm6eo+yYL._SY300_SX300_.jpg
937,https://m.media-amazon.com/images/I/31Yg8KP64NL._SX300_SY300_QL70_FMwebp_.jpg
939,https://m.media-amazon.com/images/I/31s6OZfTO2L._SX300_SY300_QL70_FMwebp_.jpg
940,https://m.media-amazon.com/images/I/31jUKdJdjHL._SX300_SY300_QL70_FMwebp_.jpg
943,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41gztmbiIgL._SX300_SY300_QL70_FMwebp_.jpg
944,https://m.media-amazon.com/images/I/41No9BR7P0L._SX300_SY300_QL70_FMwebp_.jpg
945,https://m.media-amazon.com/images/I/41Msi1CS2WL._SX300_SY300_QL70_FMwebp_.jpg
946,https://m.media-amazon.com/images/I/41gFqSHngyL._SX300_SY300_QL70_FMwebp_.jpg
947,https://m.media-amazon.com/images/I/41jlh3c7UbL._SX300_SY300_QL70_FMwebp_.jpg
948,https://m.media-amazon.com/images/I/31mYeD0VSTL._SX300_SY300_QL70_FMwebp_.jpg
949,https://m.media-amazon.com/images/I/41p7lk3nj6L._SX300_SY300_QL70_FMwebp_.jpg
950,https://m.media-amazon.com/images/I/51m3+9D6ZwL._SY300_SX300_.jpg
951,https://m.media-amazon.com/images/I/41QtHHI0rXL._SX300_SY300_QL70_FMwebp_.jpg
952,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31x3IUfMneL._SX300_SY300_QL70_FMwebp_.jpg
953,https://m.media-amazon.com/images/I/21N0SU36xXL._SX300_SY300_QL70_FMwebp_.jpg
954,https://m.media-amazon.com/images/I/31l-eZHBfKL._SX300_SY300_QL70_FMwebp_.jpg
955,https://m.media-amazon.com/images/I/41n3-joTUHL._SX300_SY300_QL70_FMwebp_.jpg
956,https://m.media-amazon.com/images/I/41LWT2NmHXL._SX300_SY300_QL70_FMwebp_.jpg
959,https://m.media-amazon.com/images/I/31aoDL5YfNL._SX300_SY300_QL70_FMwebp_.jpg
960,https://m.media-amazon.com/images/I/51J45DcgktL._SX300_SY300_QL70_FMwebp_.jpg
961,https://m.media-amazon.com/images/I/41KmCJuybRL._SX300_SY300_QL70_FMwebp_.jpg
962,https://m.media-amazon.com/images/I/31dnZ234ZOL._SY300_SX300_QL70_FMwebp_.jpg
965,https://m.media-amazon.com/images/I/41fDM4QUfvL._SX300_SY300_QL70_FMwebp_.jpg
968,https://m.media-amazon.com/images/I/41J6oGU8w5L._SX300_SY300_QL70_FMwebp_.jpg
969,https://m.media-amazon.com/images/I/31cOcZC4n7L._SX300_SY300_QL70_FMwebp_.jpg
970,https://m.media-amazon.com/images/I/51BGUyveMfL._SX300_SY300_QL70_FMwebp_.jpg
972,https://m.media-amazon.com/images/I/41PnIUzyYML._SX300_SY300_QL70_FMwebp_.jpg
974,https://m.media-amazon.com/images/I/41uoxHxPDaL._SX300_SY300_QL70_FMwebp_.jpg
975,https://m.media-amazon.com/images/I/217Lv1D3bHL._SX300_SY300_QL70_FMwebp_.jpg
977,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31mgo4D-kPL._SX300_SY300_QL70_FMwebp_.jpg
978,https://m.media-amazon.com/images/I/41d-eh65JLS._SX300_SY300_QL70_FMwebp_.jpg
